"Area_code","Area_name","Total_Population","Total_active_population","Bias","Map_bias"
9012," Tlalpan",699928,27906,0.96013018481901,96.013018481901
9017," Venustiano Carranza",443704,20658,0.953441934262481,95.3441934262481
9013," Xochimilco",442178,15237,0.965541026464455,96.5541026464456
10001," Canatlán",31454,384,0.987791695809754,98.7791695809754
10002," Canelas",4321,101,0.976625781069197,97.6625781069197
10003," Coneto de Comonfort",4084,18,0.995592556317336,99.5592556317336
10004," Cuencamé",34955,560,0.983979402088399,98.3979402088399
10005," Durango",688697,14009,0.979658688799283,97.9658688799283
10018," El Oro",10384,76,0.992681047765794,99.2681047765794
10006," General Simón Bolívar",10038,32,0.996812113966926,99.6812113966926
10007," Gómez Palacio",372750,8397,0.977472837022133,97.7472837022133
10008," Guadalupe Victoria",36695,986,0.97312985420357,97.312985420357
10009," Guanaceví",9869,129,0.986928766845678,98.6928766845678
10010," Hidalgo",3843,80,0.979182930002602,97.9182930002602
10011," Indé",4748,32,0.993260320134794,99.3260320134794
10012," Lerdo",163313,3241,0.98015467231635,98.015467231635
10013," Mapimí",26932,263,0.99023466508243,99.023466508243
10014," Mezquital",48583,93,0.998085750159521,99.8085750159521
10015," Nazas",12894,113,0.991236233907244,99.1236233907244
10016," Nombre de Dios",19060,274,0.985624344176285,98.5624344176285
10039," Nuevo Ideal",27981,537,0.98080840570387,98.080840570387
10017," Ocampo",8003,71,0.991128326877421,99.1128326877421
10019," Otáez",4924,94,0.980909829406986,98.0909829406986
10020," Pánuco de Coronado",12656,188,0.985145385587863,98.5145385587863
10021," Peñón Blanco",11118,105,0.990555855369671,99.0555855369671
10022," Poanas",25623,489,0.98091558365531,98.091558365531
10023," Pueblo Nuevo",51269,645,0.987419298211395,98.7419298211395
10024," Rodeo",12818,154,0.987985645186457,98.7985645186457
10025," San Bernardo",2837,9,0.99682763482552,99.682763482552
10026," San Dimas",17333,284,0.983615069520568,98.3615069520568
10027," San Juan de Guadalupe",5251,172,0.967244334412493,96.7244334412493
10028," San Juan del Río",12013,107,0.991092982602181,99.1092982602181
10029," San Luis del Cordero",2103,11,0.994769377080361,99.4769377080361
10030," San Pedro del Gallo",1633,5,0.996938150642988,99.6938150642988
10031," Santa Clara",6727,52,0.992269956890144,99.2269956890144
10032," Santiago Papasquiaro",49207,1370,0.972158432743309,97.2158432743309
10033," Súchil",6917,153,0.977880584068238,97.7880584068238
10034," Tamazula",26300,389,0.985209125475285,98.5209125475285
10035," Tepehuanes",11378,163,0.98567410792758,98.567410792758
10036," Tlahualilo",21143,302,0.985716312727617,98.5716312727617
10037," Topia",9320,475,0.949034334763948,94.9034334763949
10038," Vicente Guerrero",23476,910,0.961237008008179,96.1237008008179
11001," Abasolo",92040,1326,0.985593220338983,98.5593220338983
11002," Acámbaro",108697,1687,0.984479792450574,98.4479792450574
11004," Apaseo el Alto",63392,1384,0.978167592125189,97.8167592125189
11005," Apaseo el Grande",117883,2543,0.978427763121061,97.8427763121061
11006," Atarjea",5296,209,0.960536253776435,96.0536253776435
11007," Celaya",521169,14169,0.972813041451046,97.2813041451046
11009," Comonfort",82216,1163,0.985854334922643,98.5854334922643
11010," Coroneo",11083,71,0.993593792294505,99.3593792294505
11011," Cortazar",97928,1789,0.981731476186586,98.1731476186586
11012," Cuerámaro",30857,729,0.976374890624494,97.6374890624494
11013," Doctor Mora",27390,570,0.979189485213582,97.9189485213582
11014," Dolores Hidalgo Cuna de la Independencia Nacional",163038,2703,0.983421042947043,98.3421042947043
11015," Guanajuato",194500,4248,0.978159383033419,97.8159383033419
11016," Huanímaro",21128,402,0.980973116243847,98.0973116243847
11017," Irapuato",592953,12565,0.978809450327429,97.8809450327429
11018," Jaral del Progreso",38782,417,0.989247589087721,98.9247589087721
11019," Jerécuaro",49517,548,0.988933093684997,98.8933093684997
11020," León",1721215,52500,0.969498290451803,96.9498290451803
11008," Manuel Doblado",41240,765,0.981450048496605,98.1450048496605
11021," Moroleón",47261,1252,0.973508812763166,97.3508812763166
11022," Ocampo",26383,211,0.992002425804495,99.2002425804495
11023," Pénjamo",154960,1826,0.988216313887455,98.8216313887455
11024," Pueblo Nuevo",12403,190,0.984681125534145,98.4681125534145
11025," Purísima del Rincón",83842,1482,0.982323894945254,98.2323894945254
11026," Romita",65766,1048,0.984064714290059,98.4064714290059
11027," Salamanca",273417,5355,0.980414531649459,98.0414531649459
11028," Salvatierra",94126,1610,0.982895268044961,98.2895268044961
11029," San Diego de la Unión",41054,700,0.982949286305841,98.2949286305841
11030," San Felipe",119793,1470,0.987728832235606,98.7728832235606
11031," San Francisco del Rincón",130871,2780,0.978757707971972,97.8757707971972
11032," San José Iturbide",89558,2115,0.976384019294759,97.6384019294759
11033," San Luis de la Paz",128536,2062,0.983957801705359,98.3957801705359
11003," San Miguel de Allende",174615,4018,0.976989376628583,97.6989376628583
11034," Santa Catarina",5723,104,0.981827712738074,98.1827712738074
11035," Santa Cruz de Juventino Rosas",82340,1127,0.986312849162011,98.6312849162011
11036," Santiago Maravatío",6714,85,0.987339886803694,98.7339886803694
11037," Silao de la Victoria",203556,4565,0.977573738921967,97.7573738921967
11038," Tarandacuao",11304,174,0.984607218683652,98.4607218683652
11039," Tarimoro",35905,564,0.984291881353572,98.4291881353572
11040," Tierra Blanca",20007,598,0.970110461338532,97.0110461338532
11041," Uriangato",61494,1277,0.979233746381761,97.9233746381761
11042," Valle de Santiago",150054,3002,0.979993868873872,97.9993868873872
11043," Victoria",21253,672,0.968380934456312,96.8380934456312
11044," Villagrán",65791,1286,0.980453253484519,98.0453253484519
11045," Xichú",11143,207,0.981423315085704,98.1423315085704
11046," Yuriria",68741,995,0.985525377867648,98.5525377867648
12001," Acapulco de Juárez",779566,17725,0.977262989920032,97.7262989920033
12076," Acatepec",40197,154,0.996168868323507,99.6168868323507
12002," Ahuacuotzingo",25205,224,0.991112874429677,99.1112874429677
12003," Ajuchitlán del Progreso",37655,284,0.99245784092418,99.245784092418
12004," Alcozauca de Guerrero",21225,141,0.993356890459364,99.3356890459364
12005," Alpoyeca",7813,51,0.993472417765263,99.3472417765263
12006," Apaxtla",11112,100,0.991000719942405,99.1000719942405
12007," Arcelia",33267,384,0.988457029488683,98.8457029488683
12008," Atenango del Río",9147,60,0.993440472285995,99.3440472285995
12009," Atlamajalcingo del Monte",5811,25,0.995697814489761,99.5697814489761
12010," Atlixtac",28491,133,0.995331859183602,99.5331859183602
12011," Atoyac de Álvarez",60680,737,0.987854317732367,98.7854317732367
12012," Ayutla de los Libres",69123,319,0.995385038265122,99.5385038265122
12013," Azoyú",15099,97,0.993575733492284,99.3575733492284
12014," Benito Juárez",15442,170,0.988991063333765,98.8991063333765
12015," Buenavista de Cuéllar",12982,117,0.990987521183177,99.0987521183177
12028," Chilapa de Álvarez",123722,1019,0.991763793019835,99.1763793019835
12029," Chilpancingo de los Bravo",283354,6948,0.975479435617637,97.5479435617637
12016," Coahuayutla de José María Izazaga",12408,157,0.987346872985171,98.7346872985171
12078," Cochoapa el Grande",21241,56,0.997363589284874,99.7363589284874
12017," Cocula",15579,184,0.988189229090442,98.8189229090442
12018," Copala",14463,122,0.991564682292747,99.1564682292747
12019," Copalillo",15598,108,0.993076035389152,99.3076035389152
12020," Copanatoyac",21648,56,0.997413155949741,99.7413155949741
12021," Coyuca de Benítez",73056,509,0.993032742006132,99.3032742006132
12022," Coyuca de Catalán",38554,403,0.989547128702599,98.9547128702599
12023," Cuajinicuilapa",26627,376,0.98587899500507,98.587899500507
12024," Cualác",7874,139,0.982346964693929,98.2346964693929
12025," Cuautepec",17024,74,0.995653195488722,99.5653195488722
12026," Cuetzala del Progreso",8272,70,0.991537717601547,99.1537717601547
12027," Cutzamala de Pinzón",20537,258,0.987437308272873,98.7437308272873
12075," Eduardo Neri",53126,932,0.982456800813161,98.2456800813161
12030," Florencio Villarreal",22250,205,0.990786516853933,99.0786516853933
12031," General Canuto A. Neri",6278,49,0.992194966549857,99.2194966549857
12032," General Heliodoro Castillo",37254,337,0.990953991517689,99.0953991517689
12033," Huamuxtitlán",17488,258,0.985247026532479,98.5247026532479
12034," Huitzuco de los Figueroa",36593,433,0.988167135790998,98.8167135790998
12035," Iguala de la Independencia",154173,3012,0.980463505283026,98.0463505283026
12036," Igualapa",11739,48,0.995911065678508,99.5911065678507
12081," Iliatenco",11679,42,0.996403801695351,99.6403801695351
12037," Ixcateopan de Cuauhtémoc",6138,45,0.99266862170088,99.266862170088
12079," José Joaquín de Herrera",18381,114,0.993797943528644,99.3797943528644
12039," Juan R. Escudero",26093,190,0.99271835358142,99.271835358142
12080," Juchitán",7559,42,0.994443709485382,99.4443709485382
12068," La Unión de Isidoro Montes de Oca",26349,294,0.988842081293408,98.8842081293408
12040," Leonardo Bravo",26357,151,0.994270971658383,99.4270971658383
12041," Malinaltepec",29625,300,0.989873417721519,98.9873417721519
12077," Marquelia",14280,91,0.993627450980392,99.3627450980392
12042," Mártir de Cuilapan",18613,131,0.992961908343631,99.2961908343631
12043," Metlatónoc",18859,95,0.994962617317991,99.4962617317991
12044," Mochitlán",12402,84,0.993226898887276,99.3226898887276
12045," Olinalá",28446,192,0.993250369120439,99.3250369120439
12046," Ometepec",68207,456,0.993314469189379,99.3314469189379
12047," Pedro Ascencio Alquisiras",7076,8,0.998869417750141,99.8869417750141
12048," Petatlán",44583,533,0.98804477042819,98.804477042819
12049," Pilcaya",12753,121,0.990512036383596,99.0512036383596
12050," Pungarabato",38482,596,0.984512239488592,98.4512239488592
12051," Quechultenango",36143,261,0.992778684669231,99.277868466923
12052," San Luis Acatlán",46270,177,0.996174627188243,99.6174627188243
12053," San Marcos",50124,348,0.993057218099114,99.3057218099114
12054," San Miguel Totolapan",24139,160,0.99337172210945,99.3371722109449
12055," Taxco de Alarcón",105586,1616,0.984694940617127,98.4694940617127
12056," Tecoanapa",46063,291,0.993682565182467,99.3682565182467
12057," Técpan de Galeana",65237,727,0.988856017290801,98.8856017290801
12058," Teloloapan",53817,617,0.988535221212628,98.8535221212628
12059," Tepecoacuilco de Trujano",30806,285,0.990748555476206,99.0748555476206
12060," Tetipac",13552,73,0.99461334120425,99.461334120425
12061," Tixtla de Guerrero",43171,518,0.988001204512288,98.8001204512288
12062," Tlacoachistlahuaca",22781,73,0.996795575260085,99.6795575260085
12063," Tlacoapa",10092,135,0.986623067776457,98.6623067776457
12064," Tlalchapa",11681,114,0.990240561595754,99.0240561595754
12065," Tlalixtaquilla de Maldonado",7602,49,0.993554327808471,99.3554327808471
12066," Tlapa de Comonfort",96125,1034,0.989243172951886,98.9243172951886
12067," Tlapehuala",22209,247,0.988878382637669,98.8878382637669
12069," Xalpatláhuac",11966,200,0.983285976934648,98.3285976934648
12070," Xochihuehuetlán",7862,39,0.99503943017044,99.503943017044
12071," Xochistlahuaca",29891,55,0.998159981265264,99.8159981265264
12072," Zapotitlán Tablas",12004,73,0.993918693768744,99.3918693768744
12038," Zihuatanejo de Azueta",126001,2265,0.982023952190856,98.2023952190856
12073," Zirándaro",18031,163,0.99096001331041,99.096001331041
12074," Zitlala",21977,66,0.996996860354006,99.6996860354006
13001," Acatlán",22268,482,0.978354589545536,97.8354589545536
13002," Acaxochitlán",46065,339,0.992640833604689,99.2640833604689
13003," Actopan",61002,1538,0.974787711878299,97.4787711878299
13004," Agua Blanca de Iturbide",10313,153,0.985164355667604,98.5164355667604
13005," Ajacuba",18872,283,0.985004239084358,98.5004239084358
13006," Alfajayucan",19162,221,0.988466757123474,98.8466757123473
13007," Almoloya",12546,263,0.97903714331261,97.903714331261
13008," Apan",46681,1085,0.976757138878773,97.6757138878773
13010," Atitalaquia",31525,721,0.977129262490087,97.7129262490087
13011," Atlapexco",19812,131,0.99338784575005,99.338784575005
13013," Atotonilco de Tula",62470,1476,0.976372658876261,97.6372658876261
13012," Atotonilco el Grande",30135,782,0.974050107848017,97.4050107848017
13014," Calnali",16150,258,0.984024767801858,98.4024767801858
13015," Cardonal",19431,444,0.977149915084144,97.7149915084144
13017," Chapantongo",12967,95,0.992673710187399,99.2673710187399
13018," Chapulhuacán",22903,296,0.987075928917609,98.7075928917609
13019," Chilcuautla",18909,202,0.989317256332963,98.9317256332963
13016," Cuautepec de Hinojosa",60421,1203,0.980089703910892,98.0089703910892
13009," El Arenal",19836,258,0.986993345432547,98.6993345432547
13020," Eloxochitlán",2593,7,0.997300424219051,99.7300424219051
13021," Emiliano Zapata",15175,424,0.972059308072488,97.2059308072488
13022," Epazoyucan",16285,410,0.974823457169174,97.4823457169174
13023," Francisco I. Madero",36248,939,0.974095122489517,97.4095122489517
13024," Huasca de Ocampo",17607,338,0.980803089680241,98.0803089680241
13025," Huautla",20673,90,0.99564649542882,99.564649542882
13026," Huazalingo",12766,35,0.997258342472192,99.7258342472192
13027," Huehuetla",22846,179,0.992164930403572,99.2164930403572
13028," Huejutla de Reyes",126781,1435,0.988681269275365,98.8681269275365
13029," Huichapan",47425,955,0.979862941486558,97.9862941486558
13030," Ixmiquilpan",98654,2093,0.978784438542786,97.8784438542786
13031," Jacala de Ledezma",12290,237,0.980716029292107,98.0716029292107
13032," Jaltocán",10523,99,0.990592036491495,99.0592036491495
13033," Juárez Hidalgo",2895,38,0.986873920552677,98.6873920552677
13040," La Misión",9819,258,0.973724411854568,97.3724411854568
13034," Lolotla",9474,73,0.992294701287735,99.2294701287735
