"Area_code","Feature","Plot_label","SHAP_Value_Avg"
2005,"bias_w","Spatial bias",-0.0191917777992785
2006,"P_age_00_14","Population 0-14",0.0101056986022741
2006,"P_age_15_39","Population 15-39",-0.0298171266913414
2006,"P_internet","Internet",-0.0057591741788201
2006,"P_read_write","Literacy",-0.000152026372234104
2006,"Total_Population","Population",0.00984277436509728
2006,"Total_houses","Households",0.00700375932501629
2006,"bias_w","Spatial bias",-0.0086289441678673
3001,"P_age_00_14","Population 0-14",-0.00721754692494869
3001,"P_age_15_39","Population 15-39",-0.00382146902848035
3001,"P_internet","Internet",-0.00996278109960258
3001,"P_read_write","Literacy",-0.00418762768458691
3001,"Total_Population","Population",0.00772465881891549
3001,"Total_houses","Households",0.00921367382397875
3001,"bias_w","Spatial bias",0.00383085313660558
3002,"P_age_00_14","Population 0-14",-0.00283260445576161
3002,"P_age_15_39","Population 15-39",-0.00430539494846016
3002,"P_internet","Internet",-0.00900898710824549
3002,"P_read_write","Literacy",-0.00589974336617161
3002,"Total_Population","Population",0.0076890328200534
3002,"Total_houses","Households",0.00747228477848694
3002,"bias_w","Spatial bias",0.0128418258391321
3003,"P_age_00_14","Population 0-14",-0.00858347269240767
3003,"P_age_15_39","Population 15-39",-0.00625749747268856
3003,"P_internet","Internet",-0.0059500636998564
3003,"P_read_write","Literacy",-0.00766487594228238
3003,"Total_Population","Population",0.0125706186518073
3003,"Total_houses","Households",0.0122765190899372
3003,"bias_w","Spatial bias",-0.00997242738958448
3008,"P_age_00_14","Population 0-14",-0.00255962842493318
3008,"P_age_15_39","Population 15-39",-0.0383778573013842
3008,"P_internet","Internet",-0.0047708370257169
3008,"P_read_write","Literacy",-0.00829165411414579
3008,"Total_Population","Population",0.013820311636664
3008,"Total_houses","Households",0.0121310340473428
3008,"bias_w","Spatial bias",-0.0127765845390968
3009,"P_age_00_14","Population 0-14",-0.00536478462163359
3009,"P_age_15_39","Population 15-39",-0.00325238221557811
3009,"P_internet","Internet",-0.00870393542572856
3009,"P_read_write","Literacy",-0.00683634978486225
3009,"Total_Population","Population",-0.00113152555422857
3009,"Total_houses","Households",0.0034166082223237
3009,"bias_w","Spatial bias",0.0079866964078974
4001,"P_age_00_14","Population 0-14",-0.00347298110136762
4001,"P_age_15_39","Population 15-39",-0.00390272436197847
4001,"P_internet","Internet",0.000954688992351294
4001,"P_read_write","Literacy",0.00591093802358955
4001,"Total_Population","Population",0.00805194384884089
4001,"Total_houses","Households",0.00538917380617931
4001,"bias_w","Spatial bias",0.0135657414793968
4002,"P_age_00_14","Population 0-14",-0.007107651559636
4002,"P_age_15_39","Population 15-39",-0.0041168414754793
4002,"P_internet","Internet",-0.00731593393720686
4002,"P_read_write","Literacy",-0.00388364132959396
4002,"Total_Population","Population",0.00890527269802988
4002,"Total_houses","Households",0.0114692967617884
4002,"bias_w","Spatial bias",0.0104935114504769
4003,"P_age_00_14","Population 0-14",-0.00519129837630317
4003,"P_age_15_39","Population 15-39",-0.0056728987256065
4003,"P_internet","Internet",-0.00867684453260154
4003,"P_read_write","Literacy",-0.0050777928554453
4003,"Total_Population","Population",0.00951881450600922
4003,"Total_houses","Households",0.0114351647207513
4003,"bias_w","Spatial bias",0.0124645531177521
4004,"P_age_00_14","Population 0-14",0.00228203745791689
4004,"P_age_15_39","Population 15-39",-0.00329034612514079
4004,"P_internet","Internet",0.000221970192797016
4004,"P_read_write","Literacy",0.00218825985211879
4004,"Total_Population","Population",0.00569305749377236
4004,"Total_houses","Households",0.00746232829988003
4004,"bias_w","Spatial bias",0.0117076230235398
4005,"P_age_00_14","Population 0-14",-0.00196629580750596
4005,"P_age_15_39","Population 15-39",-0.00384728462086059
4005,"P_internet","Internet",0.00115167308103992
4005,"P_read_write","Literacy",0.000690728658810258
4005,"Total_Population","Population",0.00692726264242083
4005,"Total_houses","Households",0.00497101055225357
4005,"bias_w","Spatial bias",0.013087957398966
4006,"P_age_00_14","Population 0-14",0.0108522735536098
4006,"P_age_15_39","Population 15-39",-0.0027725780964829
4006,"P_internet","Internet",0.00655334477778524
4006,"P_read_write","Literacy",0.00026848325796891
4006,"Total_Population","Population",0.00392176979221404
4006,"Total_houses","Households",0.00432191908475943
4006,"bias_w","Spatial bias",0.0108060435159132
4007,"P_age_00_14","Population 0-14",0.00105459793121554
4007,"P_age_15_39","Population 15-39",0.00584044225979596
4007,"P_internet","Internet",0.000305801280774176
4007,"P_read_write","Literacy",0.00114805997873191
4007,"Total_Population","Population",-0.00444869505008683
4007,"Total_houses","Households",-0.0027239250484854
4007,"bias_w","Spatial bias",0.0148759509902447
4008,"P_age_00_14","Population 0-14",-0.00280602276325226
4008,"P_age_15_39","Population 15-39",-0.00583244278095663
4008,"P_internet","Internet",0.0081639620475471
4008,"P_read_write","Literacy",0.00079324443868245
4008,"Total_Population","Population",-0.00344788329675794
4008,"Total_houses","Households",-0.000758387286623474
4008,"bias_w","Spatial bias",0.0153327637817711
4009,"P_age_00_14","Population 0-14",0.00841456383932382
4009,"P_age_15_39","Population 15-39",-0.00308891839813441
4009,"P_internet","Internet",0.00295188081508968
4009,"P_read_write","Literacy",0.00191395284946339
4009,"Total_Population","Population",0.00519542436813936
4009,"Total_houses","Households",0.00613740214612335
4009,"bias_w","Spatial bias",0.0154419410973787
4010,"P_age_00_14","Population 0-14",0.0110902301967144
4010,"P_age_15_39","Population 15-39",-0.00217180608888157
4010,"P_internet","Internet",0.00674466963391751
4010,"P_read_write","Literacy",0.00521737028611824
4010,"Total_Population","Population",0.00271162757417187
4010,"Total_houses","Households",0.00338932024897076
4010,"bias_w","Spatial bias",0.0150785692967474
4011,"P_age_00_14","Population 0-14",0.00948425219394267
4011,"P_age_15_39","Population 15-39",-0.00114669372851495
4011,"P_internet","Internet",0.00703431305009872
4011,"P_read_write","Literacy",0.00631369004258886
4011,"Total_Population","Population",0.00498198950663209
4011,"Total_houses","Households",0.00239369634073228
4011,"bias_w","Spatial bias",0.0138299504760653
4012,"P_age_00_14","Population 0-14",-0.00735815812367946
4012,"P_age_15_39","Population 15-39",-0.00461587612517178
4012,"P_internet","Internet",0.00383833242813125
4012,"P_read_write","Literacy",-5.03423070767894e-05
4012,"Total_Population","Population",-0.00187116858433001
4012,"Total_houses","Households",0.000129268621094525
4012,"bias_w","Spatial bias",0.0157703994773328
5001,"P_age_00_14","Population 0-14",-0.0115094545762986
5001,"P_age_15_39","Population 15-39",0.0114396007265896
5001,"P_internet","Internet",0.00272356871937518
5001,"P_read_write","Literacy",-0.0155963520519435
5001,"Total_Population","Population",-0.0103055455256253
5001,"Total_houses","Households",-0.013225591275841
5001,"bias_w","Spatial bias",0.00495594224776141
5002,"P_age_00_14","Population 0-14",0.00285646062184242
5002,"P_age_15_39","Population 15-39",-0.00649234524462372
5002,"P_internet","Internet",-0.00699626549612731
5002,"P_read_write","Literacy",-0.00856769562233239
5002,"Total_Population","Population",0.0176790643017739
5002,"Total_houses","Households",0.0169091762509197
5002,"bias_w","Spatial bias",-0.0314233521930873
5003,"P_age_00_14","Population 0-14",-0.00138030148445978
5003,"P_age_15_39","Population 15-39",-0.00218764046439901
5003,"P_internet","Internet",-0.00761088152648881
5003,"P_read_write","Literacy",-0.00715721817687154
5003,"Total_Population","Population",0.00714494328713045
5003,"Total_houses","Households",0.00814741299836896
5003,"bias_w","Spatial bias",-0.0394726609811187
5004,"P_age_00_14","Population 0-14",-0.00398634327575564
5004,"P_age_15_39","Population 15-39",-0.00868884264491498
5004,"P_internet","Internet",-0.00941709638573229
5004,"P_read_write","Literacy",-0.0086620943620801
5004,"Total_Population","Population",0.00760893651749939
5004,"Total_houses","Households",0.00655023212311789
5004,"bias_w","Spatial bias",-0.0342139299027622
5005,"P_age_00_14","Population 0-14",7.05922138877213e-06
5005,"P_age_15_39","Population 15-39",0.0202983664348722
5005,"P_internet","Internet",0.00822733948007226
5005,"P_read_write","Literacy",0.00585989773389883
5005,"Total_Population","Population",-0.00938845693599433
5005,"Total_houses","Households",-0.00589956901967525
5005,"bias_w","Spatial bias",-0.0466823969036341
5006,"P_age_00_14","Population 0-14",-0.00116373573837336
5006,"P_age_15_39","Population 15-39",-0.00320733475746238
5006,"P_internet","Internet",-0.00896019069477916
5006,"P_read_write","Literacy",-0.0117983642267063
5006,"Total_Population","Population",0.00544340058695525
5006,"Total_houses","Households",0.00490762392291799
5006,"bias_w","Spatial bias",-0.0355345751158893
5007,"P_age_00_14","Population 0-14",0.00429455337143736
5007,"P_age_15_39","Population 15-39",0.0106654537376016
5007,"P_internet","Internet",0.00122764434490819
5007,"P_read_write","Literacy",-0.00595442543271929
5007,"Total_Population","Population",-0.0033318143687211
5007,"Total_houses","Households",-0.0011854862968903
5007,"bias_w","Spatial bias",-0.00524170108838007
5008,"P_age_00_14","Population 0-14",0.00372629481717013
5008,"P_age_15_39","Population 15-39",0.0121494203340262
5008,"P_internet","Internet",0.0013764600007562
5008,"P_read_write","Literacy",-0.00566462322603911
5008,"Total_Population","Population",-0.0086855583358556
5008,"Total_houses","Households",-0.00541188544593751
5008,"bias_w","Spatial bias",-0.0363363861106336
5009,"P_age_00_14","Population 0-14",0.00471389774611453
5009,"P_age_15_39","Population 15-39",-0.00308467757713515
5009,"P_internet","Internet",-0.00337324329302646
5009,"P_read_write","Literacy",-0.00575630879029632
5009,"Total_Population","Population",0.0107759314123541
5009,"Total_houses","Households",0.00852321001002565
5009,"bias_w","Spatial bias",-0.00535890291212127
5010,"P_age_00_14","Population 0-14",-0.00246883369982243
5010,"P_age_15_39","Population 15-39",-0.00337962521007285
5010,"P_internet","Internet",-0.00744222442153841
5010,"P_read_write","Literacy",-0.0112527741584927
5010,"Total_Population","Population",0.0129646237473935
5010,"Total_houses","Households",0.00781507132342085
5010,"bias_w","Spatial bias",-0.0267138741910458
5011,"P_age_00_14","Population 0-14",0.00454130099387839
5011,"P_age_15_39","Population 15-39",0.0114531083963811
5011,"P_internet","Internet",0.0088541351724416
5011,"P_read_write","Literacy",-0.00446319044567645
5011,"Total_Population","Population",-0.0041247644694522
5011,"Total_houses","Households",-0.000988894724287093
5011,"bias_w","Spatial bias",-0.0381026761606336
5012,"P_age_00_14","Population 0-14",-0.00541938905371353
5012,"P_age_15_39","Population 15-39",0.015566298738122
5012,"P_internet","Internet",0.00745353056117892
5012,"P_read_write","Literacy",0.00204826304980088
5012,"Total_Population","Population",-0.00982027105055749
5012,"Total_houses","Households",-0.00671798433177173
5012,"bias_w","Spatial bias",-0.0464706430211663
5013,"P_age_00_14","Population 0-14",0.0109927570447326
5013,"P_age_15_39","Population 15-39",0.00931408139877021
5013,"P_internet","Internet",0.00775148952379823
5013,"P_read_write","Literacy",-0.00186314758320805
5013,"Total_Population","Population",-0.00702827161876485
5013,"Total_houses","Households",-0.00288561993511394
5013,"bias_w","Spatial bias",-0.00985877809580415
5014,"P_age_00_14","Population 0-14",-0.00290258301538415
5014,"P_age_15_39","Population 15-39",-0.00222061306703836
5014,"P_internet","Internet",-0.00898745993617922
5014,"P_read_write","Literacy",-0.00887732207775116
5014,"Total_Population","Population",-0.00992349453736097
5014,"Total_houses","Households",-0.00255987211130559
5014,"bias_w","Spatial bias",-0.0386315993964672
5015,"P_age_00_14","Population 0-14",-0.00141338845423888
5015,"P_age_15_39","Population 15-39",0.0136373369023204
5015,"P_internet","Internet",0.007182787056081
5015,"P_read_write","Literacy",-0.00734896725043654
5015,"Total_Population","Population",-0.00926777883432806
5015,"Total_houses","Households",-0.00663278845604509
5015,"bias_w","Spatial bias",-0.0276828692294657
5016,"P_age_00_14","Population 0-14",-0.0082831981126219
5016,"P_age_15_39","Population 15-39",0.0176188780460507
5016,"P_internet","Internet",0.00599590328056365
5016,"P_read_write","Literacy",-0.00668901734752581
5016,"Total_Population","Population",-0.00736468588002026
5016,"Total_houses","Households",-0.00541496509686112
5016,"bias_w","Spatial bias",-0.0208036487456411
5017,"P_age_00_14","Population 0-14",-0.00330089993076399
5017,"P_age_15_39","Population 15-39",-0.00658809195738286
5017,"P_internet","Internet",-0.00761282630264759
5017,"P_read_write","Literacy",-0.00662189559079707
5017,"Total_Population","Population",0.0142877269536257
5017,"Total_houses","Households",0.00902379845501855
5017,"bias_w","Spatial bias",-0.00836878872360103
5018,"P_age_00_14","Population 0-14",-0.00360088038723916
5018,"P_age_15_39","Population 15-39",-0.00113446806790307
5018,"P_internet","Internet",-0.0048851624596864
5018,"P_read_write","Literacy",-0.00996001483872533
5018,"Total_Population","Population",0.0158552844077349
5018,"Total_houses","Households",0.0126054373104125
5018,"bias_w","Spatial bias",-0.049702794291079
5019,"P_age_00_14","Population 0-14",-0.00257350492756814
5019,"P_age_15_39","Population 15-39",-0.00413169525563717
5019,"P_internet","Internet",-0.0105435693403706
5019,"P_read_write","Literacy",-0.00850232690572739
5019,"Total_Population","Population",-0.014911291655153
5019,"Total_houses","Households",-0.00642130980850197
5019,"bias_w","Spatial bias",-0.0555787403136492
5020,"P_age_00_14","Population 0-14",-0.000597143793129362
5020,"P_age_15_39","Population 15-39",-0.00103624355688225
5020,"P_internet","Internet",-0.00832167000044137
5020,"P_read_write","Literacy",-0.0102738809073344
5020,"Total_Population","Population",0.00936801347415894
5020,"Total_houses","Households",0.012727058143355
5020,"bias_w","Spatial bias",-0.00810056753107347
5021,"P_age_00_14","Population 0-14",-0.0106788194971159
5021,"P_age_15_39","Population 15-39",0.00105624739080667
5021,"P_internet","Internet",0.000853017889312468
5021,"P_read_write","Literacy",-0.013843284919858
5021,"Total_Population","Population",-0.011477213120088
5021,"Total_houses","Households",-0.00631902241730131
5021,"bias_w","Spatial bias",-0.00346992095001042
5022,"P_age_00_14","Population 0-14",0.00151961441406456
5022,"P_age_15_39","Population 15-39",-0.00653044600039721
5022,"P_internet","Internet",-0.0075941039249301
5022,"P_read_write","Literacy",-0.00828832155093551
5022,"Total_Population","Population",0.0126263090642169
5022,"Total_houses","Households",0.00800704472931102
5022,"bias_w","Spatial bias",-0.0440183868631721
5023,"P_age_00_14","Population 0-14",0.00351838051756204
5023,"P_age_15_39","Population 15-39",0.0100931121269241
5023,"P_internet","Internet",-0.000958456424996257
5023,"P_read_write","Literacy",-0.00408766884356737
5023,"Total_Population","Population",-0.00480161374434829
5023,"Total_houses","Households",-0.0025133274612017
5023,"bias_w","Spatial bias",-0.00131043884903193
5024,"P_age_00_14","Population 0-14",-0.00173245940823108
5024,"P_age_15_39","Population 15-39",0.00715923041570932
5024,"P_internet","Internet",-0.00670990534126759
5024,"P_read_write","Literacy",-0.00617248675553128
5024,"Total_Population","Population",0.00806346500758082
5024,"Total_houses","Households",0.0060190599760972
5024,"bias_w","Spatial bias",-0.0040470554085914
5025,"P_age_00_14","Population 0-14",-0.00226594766718335
5025,"P_age_15_39","Population 15-39",-0.00584783038357273
5025,"P_internet","Internet",-0.0036223309871275
5025,"P_read_write","Literacy",-0.00830129784299061
5025,"Total_Population","Population",0.0172203220427036
5025,"Total_houses","Households",0.0124077451182529
5025,"bias_w","Spatial bias",-0.0355637948960066
5026,"P_age_00_14","Population 0-14",-0.0023195454996312
5026,"P_age_15_39","Population 15-39",0.0112206437624991
5026,"P_internet","Internet",0.00224580269150465
5026,"P_read_write","Literacy",-0.00541130843339488
5026,"Total_Population","Population",-0.00691742950584739
5026,"Total_houses","Households",-0.00478462345199659
5026,"bias_w","Spatial bias",-0.00949460896663368
5027,"P_age_00_14","Population 0-14",0.00278151975362562
5027,"P_age_15_39","Population 15-39",-0.0252626140136272
5027,"P_internet","Internet",-0.00690211495384574
5027,"P_read_write","Literacy",-0.00781168788671494
5027,"Total_Population","Population",0.0135367684997618
5027,"Total_houses","Households",0.00829554972006008
5027,"bias_w","Spatial bias",-0.035134862177074
5028,"P_age_00_14","Population 0-14",-0.00440959417028353
5028,"P_age_15_39","Population 15-39",-0.00269449267580057
5028,"P_internet","Internet",-0.00356145174737321
5028,"P_read_write","Literacy",-0.00771558174164966
5028,"Total_Population","Population",0.00829215813428164
5028,"Total_houses","Households",0.00788852124242112
5028,"bias_w","Spatial bias",-0.0105309233185835
5029,"P_age_00_14","Population 0-14",-0.00199595247977413
5029,"P_age_15_39","Population 15-39",0.0113389031030238
5029,"P_internet","Internet",0.00700684357434511
5029,"P_read_write","Literacy",-0.00805200880859047
5029,"Total_Population","Population",-0.00973864994011819
5029,"Total_houses","Households",-0.00637318647932261
5029,"bias_w","Spatial bias",-0.0382361714728177
5030,"P_age_00_14","Population 0-14",-0.00276683154515922
5030,"P_age_15_39","Population 15-39",-0.00529096927493811
5030,"P_internet","Internet",-0.00349106162320822
5030,"P_read_write","Literacy",-0.00780920579563826
5030,"Total_Population","Population",0.0142136079957709
5030,"Total_houses","Households",0.00986985710915178
5030,"bias_w","Spatial bias",-0.0101927411742508
5031,"P_age_00_14","Population 0-14",-0.00218357346602716
5031,"P_age_15_39","Population 15-39",-0.000376299780327827
5031,"P_internet","Internet",-0.00484363065334037
5031,"P_read_write","Literacy",-0.00876185268862173
5031,"Total_Population","Population",0.00885488645872101
5031,"Total_houses","Households",0.00920203584246337
5031,"bias_w","Spatial bias",-0.0316301225684583
5032,"P_age_00_14","Population 0-14",-0.00486767973052338
5032,"P_age_15_39","Population 15-39",0.00626645586453378
5032,"P_internet","Internet",-0.00507938166992972
5032,"P_read_write","Literacy",-0.00902497506467625
5032,"Total_Population","Population",0.00512230035383254
5032,"Total_houses","Households",0.00601354811806232
5032,"bias_w","Spatial bias",-0.00439580393140204
5033,"P_age_00_14","Population 0-14",0.00455479400989134
5033,"P_age_15_39","Population 15-39",0.000428386141720694
5033,"P_internet","Internet",-0.00326757027687563
5033,"P_read_write","Literacy",-0.00603481510188431
5033,"Total_Population","Population",0.013651967397891
5033,"Total_houses","Households",0.00804788927780464
5033,"bias_w","Spatial bias",-0.00601759015989956
5034,"P_age_00_14","Population 0-14",0.010726970853284
5034,"P_age_15_39","Population 15-39",-0.00292992114555091
5034,"P_internet","Internet",0.000487414054987312
5034,"P_read_write","Literacy",-0.0088233626447618
5034,"Total_Population","Population",-0.00814089644700289
5034,"Total_houses","Households",-0.00468203556374647
5034,"bias_w","Spatial bias",0.0152408482972533
5035,"P_age_00_14","Population 0-14",-0.00461670133518055
5035,"P_age_15_39","Population 15-39",-0.00329684792086482
5035,"P_internet","Internet",-0.00346344280114863
5035,"P_read_write","Literacy",-0.0101620138157159
5035,"Total_Population","Population",0.0165704586543143
5035,"Total_houses","Households",0.0109305329388008
5035,"bias_w","Spatial bias",-0.0266410729382187
5036,"P_age_00_14","Population 0-14",0.00364770756277721
5036,"P_age_15_39","Population 15-39",0.000958408585574944
5036,"P_internet","Internet",0.00734913384076208
5036,"P_read_write","Literacy",-0.00210872976458631
5036,"Total_Population","Population",-0.000825718860141933
5036,"Total_houses","Households",0.00118894282059046
5036,"bias_w","Spatial bias",-0.0072031517047435
5037,"P_age_00_14","Population 0-14",-0.000145954079926014
5037,"P_age_15_39","Population 15-39",0.000285787740722299
5037,"P_internet","Internet",-0.00168090972874779
5037,"P_read_write","Literacy",-0.00827630772255361
5037,"Total_Population","Population",-0.0127011956647038
5037,"Total_houses","Households",-0.0047176145890262
5037,"bias_w","Spatial bias",-0.0312390080653131
5038,"P_age_00_14","Population 0-14",9.87190287560225e-06
5038,"P_age_15_39","Population 15-39",0.00386923062615097
5038,"P_internet","Internet",-0.00904120004270226
5038,"P_read_write","Literacy",-0.00505519000580534
5038,"Total_Population","Population",-0.00888324109837413
5038,"Total_houses","Households",-0.0039608436927665
5038,"bias_w","Spatial bias",-0.0297158784233034
6001,"P_age_00_14","Population 0-14",-0.00489244819618762
6001,"P_age_15_39","Population 15-39",-0.00219453522004187
6001,"P_internet","Internet",-0.00138450450322125
6001,"P_read_write","Literacy",-7.09809537511319e-05
6001,"Total_Population","Population",0.00466695002978668
6001,"Total_houses","Households",0.0057996361865662
6001,"bias_w","Spatial bias",0.00722553901141509
6002,"P_age_00_14","Population 0-14",-0.00926790467929095
6002,"P_age_15_39","Population 15-39",-0.00444175291340798
6002,"P_internet","Internet",-0.00530611397698522
6002,"P_read_write","Literacy",-0.00960961222881451
6002,"Total_Population","Population",0.0148269638884813
6002,"Total_houses","Households",0.014792239991948
6002,"bias_w","Spatial bias",-0.0262920623645186
6003,"P_age_00_14","Population 0-14",-0.0130267965141684
6003,"P_age_15_39","Population 15-39",-0.00805147492792457
6003,"P_internet","Internet",-0.014582737814635
6003,"P_read_write","Literacy",-0.0072928691515699
6003,"Total_Population","Population",0.000609629441669313
6003,"Total_houses","Households",0.00489917094819248
6003,"bias_w","Spatial bias",-0.0146210567327216
6004,"P_age_00_14","Population 0-14",-0.0107742551481351
6004,"P_age_15_39","Population 15-39",-0.00765196839347482
6004,"P_internet","Internet",-0.0128786447457969
6004,"P_read_write","Literacy",0.000606885208981112
6004,"Total_Population","Population",0.000499623623909429
6004,"Total_houses","Households",0.0047734558902448
6004,"bias_w","Spatial bias",0.00470559298992157
6005,"P_age_00_14","Population 0-14",-0.0110168901737779
6005,"P_age_15_39","Population 15-39",-0.00542334164492786
6005,"P_internet","Internet",-0.0113700553774834
6005,"P_read_write","Literacy",-0.00559440851793624
6005,"Total_Population","Population",0.00767660688143224
6005,"Total_houses","Households",0.00987052667187527
6005,"bias_w","Spatial bias",-0.0258672717027366
6006,"P_age_00_14","Population 0-14",-0.0127577676903456
6006,"P_age_15_39","Population 15-39",0.000180344766704366
6006,"P_internet","Internet",-0.00995272328145802
6006,"P_read_write","Literacy",-0.000598286394961178
6006,"Total_Population","Population",-0.007974982727319
6006,"Total_houses","Households",-0.00688567862380296
6006,"bias_w","Spatial bias",0.0123072129208595
6007,"P_age_00_14","Population 0-14",-0.00617280579172075
6007,"P_age_15_39","Population 15-39",-0.00703130068723112
6007,"P_internet","Internet",-0.00507141032721847
6007,"P_read_write","Literacy",-0.0083714232314378
6007,"Total_Population","Population",0.0127287538489327
6007,"Total_houses","Households",0.0105078737251461
6007,"bias_w","Spatial bias",0.00364361639367417
6008,"P_age_00_14","Population 0-14",-0.000899583857972175
6008,"P_age_15_39","Population 15-39",-0.0106948524480686
6008,"P_internet","Internet",0.000260953311226331
6008,"P_read_write","Literacy",-0.0012664574169321
