"Area_code","Area_name","Mean_devices_01_01"
22012,"Pedro Escobedo",1673
22013,"Peñamiller",415
22014,"Querétaro",39939
22015,"San Joaquín",272
22016,"San Juan del Río",6877
22017,"Tequisquiapan",1584
22018,"Tolimán",300
23001,"Cozumel",2812
23002,"Felipe Carrillo Puerto",1731
23003,"Isla Mujeres",1160
23004,"Othón P. Blanco",6406
23005,"Benito Juárez",30531
23006,"José María Morelos",862
23007,"Lázaro Cárdenas",741
23008,"Solidaridad",12433
23009,"Tulum",1907
23010,"Bacalar",974
23011,"Puerto Morelos",1479
24001,"Ahualulco",160
24002,"Alaquines",58
24003,"Aquismón",278
24004,"Armadillo de los Infante",44
24005,"Cárdenas",208
24006,"Catorce",108
24007,"Cedral",291
24008,"Cerritos",357
24009,"Cerro de San Pedro",92
24010,"Ciudad del Maíz",359
24011,"Ciudad Fernández",885
24012,"Tancanhuitz",166
24013,"Ciudad Valles",2722
24014,"Coxcatlán",85
24015,"Charcas",178
24016,"Ebano",445
24017,"Guadalcázar",148
24018,"Huehuetlán",133
24019,"Lagunillas",90
24020,"Matehuala",2504
24021,"Mexquitic de Carmona",857
24022,"Moctezuma",193
24023,"Rayón",154
24024,"Rioverde",2560
24025,"Salinas",353
24026,"San Antonio",134
24027,"San Ciro de Acosta",134
24028,"San Luis Potosí",29639
24029,"San Martín Chalchicuautla",196
24030,"San Nicolás Tolentino",76
24031,"Santa Catarina",91
24032,"Santa María del Río",466
24033,"Santo Domingo",169
24034,"San Vicente Tancuayalab",73
24035,"Soledad de Graciano Sánchez",9455
24036,"Tamasopo",392
24037,"Tamazunchale",1084
24038,"Tampacán",129
24039,"Tampamolón Corona",175
24040,"Tamuín",427
24041,"Tanlajás",130
24042,"Tanquián de Escobedo",101
24043,"Tierra Nueva",366
24044,"Vanegas",63
24045,"Venado",90
24046,"Villa de Arriaga",140
24047,"Villa de Guadalupe",188
24048,"Villa de la Paz",86
24049,"Villa de Ramos",410
24050,"Villa de Reyes",623
24051,"Villa Hidalgo",138
24052,"Villa Juárez",140
24053,"Axtla de Terrazas",242
24054,"Xilitla",304
24055,"Zaragoza",361
24056,"Villa de Arista",168
24057,"Matlapa",152
24058,"El Naranjo",303
25001,"Ahome",8230
25002,"Angostura",659
25003,"Badiraguato",320
25004,"Concordia",472
25005,"Cosalá",120
25006,"Culiacán",23607
25007,"Choix",211
25008,"Elota",472
25009,"Escuinapa",694
25010,"El Fuerte",1012
25011,"Guasave",4092
25012,"Mazatlán",10342
25013,"Mocorito",551
25014,"Rosario",492
25015,"Salvador Alvarado",1436
25016,"San Ignacio",213
25017,"Sinaloa",687
25018,"Navolato",2641
26001,"Aconchi",25
26002,"Agua Prieta",1996
26003,"Álamos",160
26004,"Altar",576
26005,"Arivechi",3
26006,"Arizpe",51
26007,"Atil",6
26008,"Bacadéhuachi",2
26009,"Bacanora",3
26010,"Bacerac",9
26011,"Bacoachi",14
26012,"Bácum",217
26013,"Banámichi",25
26014,"Baviácora",28
26015,"Bavispe",22
26016,"Benjamín Hill",77
26017,"Caborca",3339
26018,"Cajeme",9126
26019,"Cananea",841
26020,"Carbó",56
26021,"La Colorada",28
26022,"Cucurpe",148
26023,"Cumpas",79
26024,"Divisaderos",16
26025,"Empalme",1065
26026,"Etchojoa",443
26027,"Fronteras",116
26028,"Granados",14
26029,"Guaymas",4215
26030,"Hermosillo",28706
26031,"Huachinera",29
26032,"Huásabas",11
26033,"Huatabampo",910
26034,"Huépac",19
26035,"Imuris",203
26036,"Magdalena",722
26037,"Mazatán",19
26038,"Moctezuma",90
26039,"Naco",124
26040,"Nácori Chico",14
26041,"Nacozari de García",543
26042,"Navojoa",3525
26043,"Nogales",5995
26044,"Ónavas",3
26045,"Opodepe",44
26046,"Oquitoa",5
26047,"Pitiquito",279
26048,"Puerto Peñasco",3915
26049,"Quiriego",11
26050,"Rayón",15
26051,"Rosario",51
26052,"Sahuaripa",90
26053,"San Felipe de Jesús",2
26054,"San Javier",6
26055,"San Luis Río Colorado",5309
26056,"San Miguel de Horcasitas",94
26057,"San Pedro de la Cueva",30
26058,"Santa Ana",422
26059,"Santa Cruz",34
26060,"Sáric",31
26061,"Soyopa",100
26062,"Suaqui Grande",7
26063,"Tepache",11
26064,"Trincheras",14
26065,"Tubutama",9
26066,"Ures",123
26067,"Villa Hidalgo",14
26068,"Villa Pesqueira",38
26069,"Yécora",30
26070,"General Plutarco Elías Calles",334
26071,"Benito Juárez",216
26072,"San Ignacio Río Muerto",95
27001,"Balancán",610
27002,"Cárdenas",3884
27003,"Centla",1445
27004,"Centro",19180
27005,"Comalcalco",2919
27006,"Cunduacán",1769
27007,"Emiliano Zapata",1012
27008,"Huimanguillo",2838
27009,"Jalapa",665
27010,"Jalpa de Méndez",1289
27011,"Jonuta",272
27012,"Macuspana",2250
27013,"Nacajuca",3068
27014,"Paraíso",1949
27015,"Tacotalpa",674
27016,"Teapa",894
27017,"Tenosique",1172
28001,"Abasolo",109
28002,"Aldama",307
28003,"Altamira",8065
28004,"Antiguo Morelos",75
28005,"Burgos",43
28006,"Bustamante",46
28007,"Camargo",492
28008,"Casas",19
28009,"Ciudad Madero",6953
28010,"Cruillas",15
28011,"Gómez Farías",87
28012,"González",581
28013,"Güémez",196
28014,"Guerrero",92
28015,"Gustavo Díaz Ordaz",463
28016,"Hidalgo",186
28017,"Jaumave",146
28018,"Jiménez",91
28019,"Llera",192
28020,"Mainero",12
28021,"El Mante",1846
28022,"Matamoros",19428
28023,"Méndez",24
28024,"Mier",168
28025,"Miguel Alemán",871
28026,"Miquihuana",19
28027,"Nuevo Laredo",15582
28028,"Nuevo Morelos",72
28029,"Ocampo",260
28030,"Padilla",326
28031,"Palmillas",20
28032,"Reynosa",30098
28033,"Río Bravo",4183
28034,"San Carlos",26
28035,"San Fernando",807
28036,"San Nicolás",10
28037,"Soto la Marina",308
28038,"Tampico",10862
28039,"Tula",225
28040,"Valle Hermoso",1152
28041,"Victoria",12010
28042,"Villagrán",40
28043,"Xicoténcatl",383
29001,"Amaxac de Guerrero",226
29002,"Apetatitlán de Antonio Carvajal",402
29003,"Atlangatepec",55
29004,"Atltzayanca",102
29005,"Apizaco",2751
29006,"Calpulalpan",752
29007,"El Carmen Tequexquitla",253
29008,"Cuapiaxtla",251
29009,"Cuaxomulco",105
29010,"Chiautempan",2107
29011,"Muñoz de Domingo Arenas",72
29012,"Españita",152
29013,"Huamantla",1759
29014,"Hueyotlipan",246
29015,"Ixtacuixtla de Mariano Matamoros",566
29016,"Ixtenco",120
29017,"Mazatecochco de José María Morelos",130
29018,"Contla de Juan Cuamatzi",1279
29019,"Tepetitla de Lardizábal",521
29020,"Sanctórum de Lázaro Cárdenas",127
29021,"Nanacamilpa de Mariano Arista",267
29022,"Acuamanala de Miguel Hidalgo",119
29023,"Natívitas",583
29024,"Panotla",582
29025,"San Pablo del Monte",1237
29026,"Santa Cruz Tlaxcala",400
29027,"Tenancingo",194
29028,"Teolocholco",584
29029,"Tepeyanco",231
29030,"Terrenate",154
29031,"Tetla de la Solidaridad",761
29032,"Tetlatlahuca",256
29033,"Tlaxcala",3482
29034,"Tlaxco",514
29035,"Tocatlán",59
29036,"Totolac",671
29037,"Ziltlaltépec de Trinidad Sánchez Santos",104
29038,"Tzompantepec",551
29039,"Xaloztoc",429
29040,"Xaltocan",148
29041,"Papalotla de Xicohténcatl",589
29042,"Xicohtzinco",244
29043,"Yauhquemehcan",1074
29044,"Zacatelco",1058
29045,"Benito Juárez",70
29046,"Emiliano Zapata",57
29047,"Lázaro Cárdenas",70
29048,"La Magdalena Tlaltelulco",343
29049,"San Damián Texóloc",307
29050,"San Francisco Tetlanohcan",215
29051,"San Jerónimo Zacualpan",121
29052,"San José Teacalco",93
29053,"San Juan Huactzinco",131
29054,"San Lorenzo Axocomanitla",177
29055,"San Lucas Tecopilco",30
29056,"Santa Ana Nopalucan",142
29057,"Santa Apolonia Teacalco",97
29058,"Santa Catarina Ayometla",186
29059,"Santa Cruz Quilehtla",171
29060,"Santa Isabel Xiloxoxtla",125
30001,"Acajete",83
30002,"Acatlán",34
30003,"Acayucan",965
30004,"Actopan",662
30005,"Acula",56
30006,"Acultzingo",384
30007,"Camarón de Tejeda",46
30008,"Alpatláhuac",61
30009,"Alto Lucero de Gutiérrez Barrios",686
30010,"Altotonga",625
30011,"Alvarado",1428
30012,"Amatitlán",88
30013,"Naranjos Amatlán",361
30014,"Amatlán de los Reyes",812
30015,"Angel R. Cabada",669
30016,"La Antigua",696
30017,"Apazapan",101
30018,"Aquila",1
30019,"Astacinga",87
30020,"Atlahuilco",126
30021,"Atoyac",455
30022,"Atzacan",239
30023,"Atzalan",480
30024,"Tlaltetela",454
30025,"Ayahualulco",318
30026,"Banderilla",574
30027,"Benito Juárez",157
30028,"Boca del Río",5632
30029,"Calcahualco",114
30030,"Camerino Z. Mendoza",933
30031,"Carrillo Puerto",163
30032,"Catemaco",485
30033,"Cazones de Herrera",238
30034,"Cerro Azul",455
30035,"Citlaltépetl",76
30036,"Coacoatzintla",81
30037,"Coahuitlán",59
30038,"Coatepec",1657
30039,"Coatzacoalcos",7298
30040,"Coatzintla",805
30041,"Coetzala",49
30042,"Colipa",139
30043,"Comapa",221
30044,"Córdoba",6049
30045,"Cosamaloapan de Carpio",863
30046,"Cosautlán de Carvajal",550
30047,"Coscomatepec",445
30048,"Cosoleacaque",2414
30049,"Cotaxtla",462
30050,"Coxquihui",118
30051,"Coyutla",186
30052,"Cuichapa",197
30053,"Cuitláhuac",382
30054,"Chacaltianguis",89
30055,"Chalma",92
30056,"Chiconamel",60
30057,"Chiconquiaco",64
30058,"Chicontepec",532
30059,"Chinameca",142
30060,"Chinampa de Gorostiza",114
30061,"Las Choapas",872
30062,"Chocamán",138
30063,"Chontla",54
30064,"Chumatlán",26
30065,"Emiliano Zapata",1835
30066,"Espinal",405
30067,"Filomeno Mata",100
30068,"Fortín",1767
30069,"Gutiérrez Zamora",445
30070,"Hidalgotitlán",567
30071,"Huatusco",607
30072,"Huayacocotla",206
30073,"Hueyapan de Ocampo",209
30074,"Huiloapan de Cuauhtémoc",162
30075,"Ignacio de la Llave",273
30076,"Ilamatlán",44
30077,"Isla",492
30078,"Ixcatepec",34
30079,"Ixhuacán de los Reyes",76
30080,"Ixhuatlán del Café",191
30081,"Ixhuatlancillo",407
30082,"Ixhuatlán del Sureste",192
30083,"Ixhuatlán de Madero",947
30084,"Ixmatlahuacan",31
30085,"Ixtaczoquitlán",1452
30086,"Jalacingo",336
30087,"Xalapa",14471
30088,"Jalcomulco",64
30089,"Jáltipan",472
30090,"Jamapa",150
30091,"Jesús Carranza",267
30092,"Xico",415
30093,"Jilotepec",230
30094,"Juan Rodríguez Clara",464
30095,"Juchique de Ferrer",259
30096,"Landero y Coss",12
30097,"Lerdo de Tejada",262
30098,"Magdalena",44
30099,"Maltrata",139
30100,"Manlio Fabio Altamirano",420
30101,"Mariano Escobedo",564
30102,"Martínez de la Torre",2183
30103,"Mecatlán",91
30104,"Mecayapan",114
30105,"Medellín de Bravo",2151
30106,"Miahuatlán",88
30107,"Las Minas",28
30108,"Minatitlán",3587
30109,"Misantla",1182
30110,"Mixtla de Altamirano",11
30111,"Moloacán",232
30112,"Naolinco",361
30113,"Naranjal",56
30114,"Nautla",246
30115,"Nogales",659
30116,"Oluta",125
30117,"Omealca",315
30118,"Orizaba",4313
30119,"Otatitlán",76
30120,"Oteapan",187
30121,"Ozuluama de Mascareñas",129
30122,"Pajapan",59
30123,"Pánuco",1285
30124,"Papantla",2641
30125,"Paso del Macho",415
30126,"Paso de Ovejas",614
30127,"La Perla",53
30128,"Perote",1087
30129,"Platón Sánchez",114
30130,"Playa Vicente",326
30131,"Poza Rica de Hidalgo",4595
30132,"Las Vigas de Ramírez",207
30133,"Pueblo Viejo",1028
30134,"Puente Nacional",390
30135,"Rafael Delgado",197
30136,"Rafael Lucio",94
30137,"Los Reyes",13
30138,"Río Blanco",952
30139,"Saltabarranca",41
30140,"San Andrés Tenejapan",22
30141,"San Andrés Tuxtla",1500
30142,"San Juan Evangelista",261
30143,"Santiago Tuxtla",479
30144,"Sayula de Alemán",503
30145,"Soconusco",141
30146,"Sochiapa",13
30147,"Soledad Atzompa",108
30148,"Soledad de Doblado",334
30149,"Soteapan",188
30150,"Tamalín",91
30151,"Tamiahua",157
30152,"Tampico Alto",81
30153,"Tancoco",23
30154,"Tantima",87
30155,"Tantoyuca",670
30156,"Tatatila",72
30157,"Castillo de Teayo",263
30158,"Tecolutla",428
30159,"Tehuipango",58
30160,"Álamo Temapache",1222
30161,"Tempoal",194
30162,"Tenampa",96
30163,"Tenochtitlán",47
30164,"Teocelo",242
30165,"Tepatlaxco",100
30166,"Tepetlán",100
30167,"Tepetzintla",102
30168,"Tequila",82
30169,"José Azueta",163
30170,"Texcatepec",100
30171,"Texhuacán",32
30172,"Texistepec",152
30173,"Tezonapa",370
30174,"Tierra Blanca",2056
30175,"Tihuatlán",1269
30176,"Tlacojalpan",28
30177,"Tlacolulan",150
30178,"Tlacotalpan",169
30179,"Tlacotepec de Mejía",24
30180,"Tlachichilco",100
30181,"Tlalixcoyan",919
30182,"Tlalnelhuayocan",228
30183,"Tlapacoyan",1025
30184,"Tlaquilpa",150
30185,"Tlilapan",72
30186,"Tomatlán",93
30187,"Tonayán",43
30188,"Totutla",349
30189,"Tuxpan",4107
30190,"Tuxtilla",21
30191,"Ursulo Galván",666
30192,"Vega de Alatorre",353
30193,"Veracruz",18751
30194,"Villa Aldama",150
30195,"Xoxocotla",10
30196,"Yanga",245
30197,"Yecuatla",128
30198,"Zacualpan",42
30199,"Zaragoza",163
30200,"Zentla",180
30201,"Zongolica",481
30202,"Zontecomatlán de López y Fuentes",109
30203,"Zozocolco de Hidalgo",66
30204,"Agua Dulce",558
30205,"El Higo",261
30206,"Nanchital de Lázaro Cárdenas del Río",631
30207,"Tres Valles",563
30208,"Carlos A. Carrillo",306
30209,"Tatahuicapan de Juárez",121
30210,"Uxpanapa",332
30211,"San Rafael",437
30212,"Santiago Sochiapan",68
31001,"Abalá",287
31002,"Acanceh",217
31003,"Akil",234
31004,"Baca",172
31005,"Bokobá",33
31006,"Buctzotz",164
31007,"Cacalchén",118
31008,"Calotmul",11
31009,"Cansahcab",78
31010,"Cantamayec",8
31011,"Celestún",36
31012,"Cenotillo",25
31013,"Conkal",394
31014,"Cuncunul",35
31015,"Cuzamá",25
31016,"Chacsinkín",10
31017,"Chankom",31
31018,"Chapab",106
31019,"Chemax",289
31020,"Chicxulub Pueblo",75
31021,"Chichimilá",90
31022,"Chikindzonot",12
31023,"Chocholá",50
31024,"Chumayel",13
31025,"Dzán",113
31026,"Dzemul",110
31027,"Dzidzantún",176
31028,"Dzilam de Bravo",74
31029,"Dzilam González",112
31030,"Dzitás",14
31031,"Dzoncauich",14
31032,"Espita",127
31033,"Halachó",264
31034,"Hocabá",32
31035,"Hoctún",61
31036,"Homún",163
31037,"Huhí",44
31038,"Hunucmá",716
31039,"Ixil",118
31040,"Izamal",452
31041,"Kanasín",3191
31042,"Kantunil",76
31043,"Kaua",25
31044,"Kinchil",123
31045,"Kopomá",32
31046,"Mama",156
31047,"Maní",98
31048,"Maxcanú",266
31049,"Mayapán",13
31050,"Mérida",33111
31051,"Mocochá",120
31052,"Motul",536
31053,"Muna",141
31054,"Muxupip",55
31055,"Opichén",28
31056,"Oxkutzcab",586
31057,"Panabá",96
31058,"Peto",195
31059,"Progreso",1944
31060,"Quintana Roo",9
31061,"Río Lagartos",31
31062,"Sacalum",147
31063,"Samahil",158
31064,"Sanahcat",16
31065,"San Felipe",44
31066,"Santa Elena",366
31067,"Seyé",238
31068,"Sinanché",31
31069,"Sotuta",176
31070,"Sucilá",19
31071,"Sudzal",4
31072,"Suma",26
31073,"Tahdziú",50
31074,"Tahmek",74
31075,"Teabo",155
31076,"Tecoh",225
31077,"Tekal de Venegas",43
31078,"Tekantó",11
31079,"Tekax",623
31080,"Tekit",161
31081,"Tekom",6
31082,"Telchac Pueblo",30
31083,"Telchac Puerto",27
31084,"Temax",86
31085,"Temozón",124
31086,"Tepakán",22
31087,"Tetiz",67
31088,"Teya",12
31089,"Ticul",850
31090,"Timucuy",86
31091,"Tinum",237
31092,"Tixcacalcupul",21
31093,"Tixkokob",362
31094,"Tixmehuac",28
31095,"Tixpéhual",117
31096,"Tizimín",1039
31097,"Tunkás",73
31098,"Tzucacab",131
31099,"Uayma",9
31100,"Ucú",109
31101,"Umán",1707
31102,"Valladolid",1912
31103,"Xocchel",64
31104,"Yaxcabá",62
31105,"Yaxkukul",86
31106,"Yobaín",30
32001,"Apozol",119
32002,"Apulco",112
32003,"Atolinga",39
32004,"Benito Juárez",44
32005,"Calera",785
32006,"Cañitas de Felipe Pescador",117
32007,"Concepción del Oro",371
32008,"Cuauhtémoc",89
32009,"Chalchihuites",386
32010,"Fresnillo",6839
32011,"Trinidad García de la Cadena",67
32012,"Genaro Codina",148
32013,"General Enrique Estrada",115
32014,"General Francisco R. Murguía",346
32015,"El Plateado de Joaquín Amaro",88
32016,"General Pánfilo Natera",326
32017,"Guadalupe",4720
32018,"Huanusco",251
32019,"Jalpa",428
32020,"Jerez",1558
32021,"Jiménez del Teul",108
32022,"Juan Aldama",278
32023,"Juchipila",316
32024,"Loreto",797
32025,"Luis Moya",238
32026,"Mazapil",965
32027,"Melchor Ocampo",47
32028,"Mezquital del Oro",78
32029,"Miguel Auza",381
32030,"Momax",119
32031,"Monte Escobedo",117
32032,"Morelos",281
32033,"Moyahua de Estrada",74
32034,"Nochistlán de Mejía",739
32035,"Noria de Ángeles",331
32036,"Ojocaliente",657
32037,"Pánuco",334
32038,"Pinos",825
32039,"Río Grande",1033
32040,"Sain Alto",393
32041,"El Salvador",18
32042,"Sombrerete",1066
32043,"Susticacán",15
32044,"Tabasco",218
32045,"Tepechitlán",115
32046,"Tepetongo",63
32047,"Teúl de González Ortega",281
32048,"Tlaltenango de Sánchez Román",430
32049,"Valparaíso",292
32050,"Vetagrande",172
32051,"Villa de Cos",687
32052,"Villa García",361
32053,"Villa González Ortega",355
32054,"Villa Hidalgo",268
32055,"Villanueva",707
32056,"Zacatecas",4876
32057,"Trancoso",182
32058,"Santa María de la Paz",24
